stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed,crisis,configuration,is_recovery,auc_full_window,auc_first30,auc_rest,n_train_rows_after_dropna,n_trees_built,calm_mean_score,calm_max_score
h5_d03,LightGbmTuned,1,2229,253,,,,,0.7012452644509513,,,,,0,0,0,45,crisis_2020,spx_full,False,,,,1574,50.0,0.35877381402187514,0.677771516059182
h5_d03,LightGbmTuned,1,2229,253,,,,,0.7012452644509513,,,,,0,0,0,46,crisis_2020,spx_full,False,,,,1574,50.0,0.35877381402187514,0.677771516059182
h10_d05,NaiveBaseRate,1,2229,253,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.057424854194706144,0.0,,,,0,43,253,42,crisis_2020,spx_full,False,0.5,0.5,0.5,1574,,0.04828462515883101,0.048284625158831
h10_d05,NaiveBaseRate,1,2229,253,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.057424854194706144,0.0,,,,0,43,253,43,crisis_2020,spx_full,False,0.5,0.5,0.5,1574,,0.04828462515883101,0.048284625158831
h10_d05,NaiveBaseRate,1,2229,253,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.057424854194706144,0.0,,,,0,43,253,44,crisis_2020,spx_full,False,0.5,0.5,0.5,1574,,0.04828462515883101,0.048284625158831
h10_d05,NaiveBaseRate,1,2229,253,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.057424854194706144,0.0,,,,0,43,253,45,crisis_2020,spx_full,False,0.5,0.5,0.5,1574,,0.04828462515883101,0.048284625158831
h10_d05,NaiveBaseRate,1,2229,253,0.5,0.16996047430830039,0.1537381772755492,0.11253562011359425,0.057424854194706144,0.0,,,,0,43,253,46,crisis_2020,spx_full,False,0.5,0.5,0.5,1574,,0.04828462515883101,0.048284625158831
h10_d05,VIXPercentileRaw,1,2229,253,0.6,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.9500224315836698,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,253,42,crisis_2020,spx_full,False,0.6,0.5961538461538461,0.6112040133779264,1574,,0.6019377382465056,0.9104193138500636
h10_d05,VIXPercentileRaw,1,2229,253,0.6,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.9500224315836698,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,253,43,crisis_2020,spx_full,False,0.6,0.5961538461538461,0.6112040133779264,1574,,0.6019377382465056,0.9104193138500636
h10_d05,VIXPercentileRaw,1,2229,253,0.6,0.31223878985364395,0.6859058404044132,0.7130353213213533,0.9500224315836698,0.4980237154150198,0.21428571428571427,1.2590112289818816,1.1000118432588628,126,43,253,44,crisis_2020,spx_full,False,0.6,0.5961538461538461,0.6112040133779264,1574,,0.6019377382465056,0.9104193138500636
