stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed
h5_d03,NaiveBaseRate,1,1333,124,0.5,0.056451612903225805,0.06817153463159488,0.12209302325581389,0.17854463615903976,0.0,,,,0,7,124,42
h5_d03,NaiveBaseRate,1,1333,124,0.5,0.056451612903225805,0.06817153463159488,0.12209302325581389,0.17854463615903976,0.0,,,,0,7,124,43
h5_d03,NaiveBaseRate,1,1333,124,0.5,0.056451612903225805,0.06817153463159488,0.12209302325581389,0.17854463615903976,0.0,,,,0,7,124,44
h5_d03,NaiveBaseRate,1,1333,124,0.5,0.056451612903225805,0.06817153463159488,0.12209302325581389,0.17854463615903976,0.0,,,,0,7,124,45
h5_d03,NaiveBaseRate,1,1333,124,0.5,0.056451612903225805,0.06817153463159488,0.12209302325581389,0.17854463615903976,0.0,,,,0,7,124,46
h5_d03,VIXPercentileRaw,1,1333,124,0.351037851037851,0.0578014586858408,0.1064779283778668,0.1643576216634804,0.9500375093773442,0.0,,,,0,7,124,42
h5_d03,VIXPercentileRaw,1,1333,124,0.351037851037851,0.0578014586858408,0.1064779283778668,0.1643576216634804,0.9500375093773442,0.0,,,,0,7,124,43
h5_d03,VIXPercentileRaw,1,1333,124,0.351037851037851,0.0578014586858408,0.1064779283778668,0.1643576216634804,0.9500375093773442,0.0,,,,0,7,124,44
h5_d03,VIXPercentileRaw,1,1333,124,0.351037851037851,0.0578014586858408,0.1064779283778668,0.1643576216634804,0.9500375093773442,0.0,,,,0,7,124,45
h5_d03,VIXPercentileRaw,1,1333,124,0.351037851037851,0.0578014586858408,0.1064779283778668,0.1643576216634804,0.9500375093773442,0.0,,,,0,7,124,46
h5_d03,VIXPercentileCalibrated,1,1333,124,0.4139194139194139,0.057648119231696944,0.05821905782978282,0.040666000473492676,0.4576271186440678,0.0,,,,0,7,124,42
h5_d03,VIXPercentileCalibrated,1,1333,124,0.4139194139194139,0.057648119231696944,0.05821905782978282,0.040666000473492676,0.4576271186440678,0.0,,,,0,7,124,43
h5_d03,VIXPercentileCalibrated,1,1333,124,0.4139194139194139,0.057648119231696944,0.05821905782978282,0.040666000473492676,0.4576271186440678,0.0,,,,0,7,124,44
h5_d03,VIXPercentileCalibrated,1,1333,124,0.4139194139194139,0.057648119231696944,0.05821905782978282,0.040666000473492676,0.4576271186440678,0.0,,,,0,7,124,45
h5_d03,VIXPercentileCalibrated,1,1333,124,0.4139194139194139,0.057648119231696944,0.05821905782978282,0.040666000473492676,0.4576271186440678,0.0,,,,0,7,124,46
h5_d03,HarRvThreshold,1,1333,124,0.35876288659793815,0.043872718844007064,0.048284556942792774,0.030809594400944197,0.2540141383820368,0.0,,,,0,5,102,42
h5_d03,HarRvThreshold,1,1333,124,0.35876288659793815,0.043872718844007064,0.048284556942792774,0.030809594400944197,0.2540141383820368,0.0,,,,0,5,102,43
h5_d03,HarRvThreshold,1,1333,124,0.35876288659793815,0.043872718844007064,0.048284556942792774,0.030809594400944197,0.2540141383820368,0.0,,,,0,5,102,44
h5_d03,HarRvThreshold,1,1333,124,0.35876288659793815,0.043872718844007064,0.048284556942792774,0.030809594400944197,0.2540141383820368,0.0,,,,0,5,102,45
h5_d03,HarRvThreshold,1,1333,124,0.35876288659793815,0.043872718844007064,0.048284556942792774,0.030809594400944197,0.2540141383820368,0.0,,,,0,5,102,46
h5_d03,LogisticRegressionL2,1,1333,124,0.5238095238095238,0.06557614741436364,0.1823039262209082,0.3526201679365761,0.739995755474601,0.0,,,,0,7,124,42
h5_d03,LogisticRegressionL2,1,1333,124,0.5238095238095238,0.06557614741436364,0.1823039262209082,0.3526201679365761,0.739995755474601,0.0,,,,0,7,124,43
h5_d03,LogisticRegressionL2,1,1333,124,0.5238095238095238,0.06557614741436364,0.1823039262209082,0.3526201679365761,0.739995755474601,0.0,,,,0,7,124,44
h5_d03,LogisticRegressionL2,1,1333,124,0.5238095238095238,0.06557614741436364,0.1823039262209082,0.3526201679365761,0.739995755474601,0.0,,,,0,7,124,45
h5_d03,LogisticRegressionL2,1,1333,124,0.5238095238095238,0.06557614741436364,0.1823039262209082,0.3526201679365761,0.739995755474601,0.0,,,,0,7,124,46
h5_d03,LightGbmTuned,1,1333,124,0.5787545787545788,0.11243376218745676,0.20818958398584794,0.3932805116239033,0.7188138204911093,0.0,,,,0,7,124,42
