stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed
h5_d03,NaiveBaseRate,1,2014,124,0.5,0.08064516129032258,0.0822702020602873,0.09015920812377871,0.1708043694141013,0.0,,,,0,10,124,42
h5_d03,NaiveBaseRate,1,2014,124,0.5,0.08064516129032258,0.0822702020602873,0.09015920812377871,0.1708043694141013,0.0,,,,0,10,124,43
h5_d03,NaiveBaseRate,1,2014,124,0.5,0.08064516129032258,0.0822702020602873,0.09015920812377871,0.1708043694141013,0.0,,,,0,10,124,44
h5_d03,NaiveBaseRate,1,2014,124,0.5,0.08064516129032258,0.0822702020602873,0.09015920812377871,0.1708043694141013,0.0,,,,0,10,124,45
h5_d03,NaiveBaseRate,1,2014,124,0.5,0.08064516129032258,0.0822702020602873,0.09015920812377871,0.1708043694141013,0.0,,,,0,10,124,46
h5_d03,VIXPercentileRaw,1,2014,124,0.38728070175438606,0.07210889215114888,0.12396064623587094,0.17890892782778617,0.9500248262164845,0.0,,,,0,10,124,42
h5_d03,VIXPercentileRaw,1,2014,124,0.38728070175438606,0.07210889215114888,0.12396064623587094,0.17890892782778617,0.9500248262164845,0.0,,,,0,10,124,43
h5_d03,VIXPercentileRaw,1,2014,124,0.38728070175438606,0.07210889215114888,0.12396064623587094,0.17890892782778617,0.9500248262164845,0.0,,,,0,10,124,44
h5_d03,VIXPercentileRaw,1,2014,124,0.38728070175438606,0.07210889215114888,0.12396064623587094,0.17890892782778617,0.9500248262164845,0.0,,,,0,10,124,45
h5_d03,VIXPercentileRaw,1,2014,124,0.38728070175438606,0.07210889215114888,0.12396064623587094,0.17890892782778617,0.9500248262164845,0.0,,,,0,10,124,46
h5_d03,VIXPercentileCalibrated,1,2014,124,0.42061403508771933,0.07510188885426078,0.07770220108137453,0.03849692780337941,0.4,0.0,,,,0,10,124,42
h5_d03,VIXPercentileCalibrated,1,2014,124,0.42061403508771933,0.07510188885426078,0.07770220108137453,0.03849692780337941,0.4,0.0,,,,0,10,124,43
h5_d03,VIXPercentileCalibrated,1,2014,124,0.42061403508771933,0.07510188885426078,0.07770220108137453,0.03849692780337941,0.4,0.0,,,,0,10,124,44
h5_d03,VIXPercentileCalibrated,1,2014,124,0.42061403508771933,0.07510188885426078,0.07770220108137453,0.03849692780337941,0.4,0.0,,,,0,10,124,45
