stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed
h10_d05,LogisticRegressionL2,1,971,124,0.975609756097561,0.25,0.2779047843745291,0.40059483579378463,0.8638091622546941,0.1532258064516129,0.05263157894736842,0.9469342742070954,1.0,19,1,124,42
h10_d05,LogisticRegressionL2,1,971,124,0.975609756097561,0.25,0.2779047843745291,0.40059483579378463,0.8638091622546941,0.1532258064516129,0.05263157894736842,0.9469342742070954,1.0,19,1,124,43
h10_d05,LogisticRegressionL2,1,971,124,0.975609756097561,0.25,0.2779047843745291,0.40059483579378463,0.8638091622546941,0.1532258064516129,0.05263157894736842,0.9469342742070954,1.0,19,1,124,44
h10_d05,LogisticRegressionL2,1,971,124,0.975609756097561,0.25,0.2779047843745291,0.40059483579378463,0.8638091622546941,0.1532258064516129,0.05263157894736842,0.9469342742070954,1.0,19,1,124,45
h10_d05,LogisticRegressionL2,1,971,124,0.975609756097561,0.25,0.2779047843745291,0.40059483579378463,0.8638091622546941,0.1532258064516129,0.05263157894736842,0.9469342742070954,1.0,19,1,124,46
h10_d05,LightGbmTuned,1,971,124,0.6260162601626016,0.02127659574468085,0.14507062966249723,0.304232782095587,0.6665696094186525,0.07258064516129033,0.0,1.0744142488431947,,9,1,124,42
h10_d05,LightGbmTuned,1,971,124,0.6260162601626016,0.02127659574468085,0.14507062966249723,0.304232782095587,0.6665696094186525,0.07258064516129033,0.0,1.0744142488431947,,9,1,124,43
h10_d05,LightGbmTuned,1,971,124,0.6260162601626016,0.02127659574468085,0.14507062966249723,0.304232782095587,0.6665696094186525,0.07258064516129033,0.0,1.0744142488431947,,9,1,124,44
h10_d05,LightGbmTuned,1,971,124,0.6260162601626016,0.02127659574468085,0.14507062966249723,0.304232782095587,0.6665696094186525,0.07258064516129033,0.0,1.0744142488431947,,9,1,124,45
h10_d05,LightGbmTuned,1,971,124,0.6260162601626016,0.02127659574468085,0.14507062966249723,0.304232782095587,0.6665696094186525,0.07258064516129033,0.0,1.0744142488431947,,9,1,124,46
