stress_def,outer_fold,params,fold0_pr_auc,fold1_pr_auc,fold2_pr_auc,mean_score
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.2160827242991917,,0.2160827242991917
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.1975195217472009,,0.1975195217472009
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.2190459045040121,,0.2190459045040121
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.19724590666756364,,0.19724590666756364
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.2160827242991917,,0.2160827242991917
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.1975195217472009,,0.1975195217472009
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.2190459045040121,,0.2190459045040121
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.19724590666756364,,0.19724590666756364
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.2160827242991917,,0.2160827242991917
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.1975195217472009,,0.1975195217472009
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.1298963367523517,,0.1298963367523517
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.12137840384508794,,0.12137840384508794
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.14141087500204336,,0.14141087500204336
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.12137840384508794,,0.12137840384508794
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.14141087500204336,,0.14141087500204336
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.12137840384508794,,0.12137840384508794
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.1732099877492374,,0.1732099877492374
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.16355056371544197,,0.16355056371544197
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.19000637648553775,,0.19000637648553775
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.15293822764366402,,0.15293822764366402
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.1740174059961612,,0.1740174059961612
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.16355056371544197,,0.16355056371544197
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.19000637648553775,,0.19000637648553775
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.15293822764366402,,0.15293822764366402
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.1740174059961612,,0.1740174059961612
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.16355056371544197,,0.16355056371544197
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.19000637648553775,,0.19000637648553775
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.15293822764366402,,0.15293822764366402
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.1946857347443786,,0.1946857347443786
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.18421129988582302,,0.18421129988582302
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.18930537411082496,,0.18930537411082496
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.18136176277461116,,0.18136176277461116
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.19502224394365877,,0.19502224394365877
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.18421129988582302,,0.18421129988582302
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.18930537411082496,,0.18930537411082496
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.18136176277461116,,0.18136176277461116
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.19502224394365877,,0.19502224394365877
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.18421129988582302,,0.18421129988582302
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.18930537411082496,,0.18930537411082496
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.18136176277461116,,0.18136176277461116
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 50, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.13859521980701653,,0.13859521980701653
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 50, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 50, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.12137840384508794,,0.12137840384508794
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 50, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.13859521980701653,,0.13859521980701653
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.12137840384508794,,0.12137840384508794
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.13859521980701653,,0.13859521980701653
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.12137840384508794,,0.12137840384508794
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 200, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.16303697797081146,,0.16303697797081146
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 200, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.15444493515565666,,0.15444493515565666
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 200, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.17931570453084456,,0.17931570453084456
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 200, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.16329666958946465,,0.16329666958946465
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.16251313030552414,,0.16251313030552414
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.15444493515565666,,0.15444493515565666
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.17931570453084456,,0.17931570453084456
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.16329666958946465,,0.16329666958946465
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.16251313030552414,,0.16251313030552414
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.15444493515565666,,0.15444493515565666
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.17931570453084456,,0.17931570453084456
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.16329666958946465,,0.16329666958946465
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.1774544149724397,,0.1774544149724397
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.17398917056922641,,0.17398917056922641
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.19539720135921249,,0.19539720135921249
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.18594458778243753,,0.18594458778243753
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.17784162949116872,,0.17784162949116872
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.17398917056922641,,0.17398917056922641
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.19539720135921249,,0.19539720135921249
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.18594458778243753,,0.18594458778243753
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.17784162949116872,,0.17784162949116872
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.17398917056922641,,0.17398917056922641
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.19539720135921249,,0.19539720135921249
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_samples"": 80, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.18594458778243753,,0.18594458778243753
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.12734206584257066,,0.12734206584257066
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.12137840384508794,,0.12137840384508794
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.1303304494796136,,0.1303304494796136
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.12137840384508794,,0.12137840384508794
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.1303304494796136,,0.1303304494796136
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.12137840384508794,,0.12137840384508794
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 50, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.12359550561797752,,0.12359550561797752
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.17096404586138095,,0.17096404586138095
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.16355056371544197,,0.16355056371544197
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.19000637648553775,,0.19000637648553775
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.15293822764366402,,0.15293822764366402
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.17002447570986756,,0.17002447570986756
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.16355056371544197,,0.16355056371544197
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.19000637648553775,,0.19000637648553775
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.15293822764366402,,0.15293822764366402
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.17002447570986756,,0.17002447570986756
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.16355056371544197,,0.16355056371544197
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.19000637648553775,,0.19000637648553775
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 31, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.15293822764366402,,0.15293822764366402
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.1972471108675612,,0.1972471108675612
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.18421129988582302,,0.18421129988582302
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.18930537411082496,,0.18930537411082496
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 5, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.18136176277461116,,0.18136176277461116
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}",,0.19503541380707867,,0.19503541380707867
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}",,0.18421129988582302,,0.18421129988582302
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 0.0}",,0.18930537411082496,,0.18930537411082496
h20_d07,6,"{""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 15, ""reg_alpha"": 2.0, ""reg_lambda"": 10.0}",,0.18136176277461116,,0.18136176277461116
