crisis,configuration,stress_def,model,seed,n_train,n_test,auc,auc_full_window,auc_first30,auc_rest,pr_auc,brier,ece,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_train_rows_after_dropna,n_trees_built,calm_mean_score,calm_max_score
crisis_2008,spx_crisis_2008,h5_d03,LightGbmTuned,43,251,505,0.5824413145539906,0.5824413145539906,0.33,0.5948081023454158,0.3418965199666444,0.2459288442151959,0.19681909036146245,0.0,,,,0,150,231,50.0,0.5163833597431945,0.569958665716164
crisis_2008,spx_crisis_2008,h5_d03,LightGbmTuned,44,251,505,0.5824413145539906,0.5824413145539906,0.33,0.5948081023454158,0.3418965199666444,0.2459288442151959,0.19681909036146245,0.0,,,,0,150,231,50.0,0.5163833597431945,0.569958665716164
crisis_2008,spx_crisis_2008,h5_d03,LightGbmTuned,45,251,505,0.5824413145539906,0.5824413145539906,0.33,0.5948081023454158,0.3418965199666444,0.2459288442151959,0.19681909036146245,0.0,,,,0,150,231,50.0,0.5163833597431945,0.569958665716164
crisis_2008,spx_crisis_2008,h5_d03,LightGbmTuned,46,251,505,0.5824413145539906,0.5824413145539906,0.33,0.5948081023454158,0.3418965199666444,0.2459288442151959,0.19681909036146245,0.0,,,,0,150,231,50.0,0.5163833597431945,0.569958665716164
crisis_2008,spx_crisis_2008,h10_d05,NaiveBaseRate,42,251,505,0.5,0.5,0.5,0.5,0.23366336633663368,0.19496440493400943,0.12609364522109584,0.0,,,,0,118,231,,0.1168831168831169,0.11688311688311688
crisis_2008,spx_crisis_2008,h10_d05,NaiveBaseRate,43,251,505,0.5,0.5,0.5,0.5,0.23366336633663368,0.19496440493400943,0.12609364522109584,0.0,,,,0,118,231,,0.1168831168831169,0.11688311688311688
crisis_2008,spx_crisis_2008,h10_d05,NaiveBaseRate,44,251,505,0.5,0.5,0.5,0.5,0.23366336633663368,0.19496440493400943,0.12609364522109584,0.0,,,,0,118,231,,0.1168831168831169,0.11688311688311688
crisis_2008,spx_crisis_2008,h10_d05,NaiveBaseRate,45,251,505,0.5,0.5,0.5,0.5,0.23366336633663368,0.19496440493400943,0.12609364522109584,0.0,,,,0,118,231,,0.1168831168831169,0.11688311688311688
crisis_2008,spx_crisis_2008,h10_d05,NaiveBaseRate,46,251,505,0.5,0.5,0.5,0.5,0.23366336633663368,0.19496440493400943,0.12609364522109584,0.0,,,,0,118,231,,0.1168831168831169,0.11688311688311688
crisis_2008,spx_crisis_2008,h10_d05,VIXPercentileRaw,42,251,505,0.670597380983664,0.670597380983664,0.020000000000000007,0.7003481683318196,0.3722902371230652,0.6012481650063389,0.653749358999645,0.4772277227722772,0.33195020746887965,1.3216655820012109,1.1679197640688326,241,118,231,,0.7411255411255411,1.0
crisis_2008,spx_crisis_2008,h10_d05,VIXPercentileRaw,43,251,505,0.670597380983664,0.670597380983664,0.020000000000000007,0.7003481683318196,0.3722902371230652,0.6012481650063389,0.653749358999645,0.4772277227722772,0.33195020746887965,1.3216655820012109,1.1679197640688326,241,118,231,,0.7411255411255411,1.0
crisis_2008,spx_crisis_2008,h10_d05,VIXPercentileRaw,44,251,505,0.670597380983664,0.670597380983664,0.020000000000000007,0.7003481683318196,0.3722902371230652,0.6012481650063389,0.653749358999645,0.4772277227722772,0.33195020746887965,1.3216655820012109,1.1679197640688326,241,118,231,,0.7411255411255411,1.0
crisis_2008,spx_crisis_2008,h10_d05,VIXPercentileRaw,45,251,505,0.670597380983664,0.670597380983664,0.020000000000000007,0.7003481683318196,0.3722902371230652,0.6012481650063389,0.653749358999645,0.4772277227722772,0.33195020746887965,1.3216655820012109,1.1679197640688326,241,118,231,,0.7411255411255411,1.0
crisis_2008,spx_crisis_2008,h10_d05,VIXPercentileRaw,46,251,505,0.670597380983664,0.670597380983664,0.020000000000000007,0.7003481683318196,0.3722902371230652,0.6012481650063389,0.653749358999645,0.4772277227722772,0.33195020746887965,1.3216655820012109,1.1679197640688326,241,118,231,,0.7411255411255411,1.0
crisis_2008,spx_crisis_2008,h10_d05,VIXPercentileCalibrated,42,251,505,0.5,0.5,0.5,0.5,0.23366336633663368,0.18677891226622664,0.08783003300330033,0.0,,,,0,118,231,,0.1458333333333334,0.14583333333333334
crisis_2008,spx_crisis_2008,h10_d05,VIXPercentileCalibrated,43,251,505,0.5,0.5,0.5,0.5,0.23366336633663368,0.18677891226622664,0.08783003300330033,0.0,,,,0,118,231,,0.1458333333333334,0.14583333333333334
crisis_2008,spx_crisis_2008,h10_d05,VIXPercentileCalibrated,44,251,505,0.5,0.5,0.5,0.5,0.23366336633663368,0.18677891226622664,0.08783003300330033,0.0,,,,0,118,231,,0.1458333333333334,0.14583333333333334
crisis_2008,spx_crisis_2008,h10_d05,VIXPercentileCalibrated,45,251,505,0.5,0.5,0.5,0.5,0.23366336633663368,0.18677891226622664,0.08783003300330033,0.0,,,,0,118,231,,0.1458333333333334,0.14583333333333334
