ablation_id,stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed,calm_period_alarm_rate
global_scaler,h10_d05,VIXPercentileRaw,7,1726,125,0.34919724770642196,0.09875030703353366,0.3891266500082576,0.4397450753186558,0.9500289687137892,0.032,0.0,0.5362847101343831,,4,16,125,44,
global_scaler,h10_d05,VIXPercentileRaw,7,1726,125,0.34919724770642196,0.09875030703353366,0.3891266500082576,0.4397450753186558,0.9500289687137892,0.032,0.0,0.5362847101343831,,4,16,125,45,
global_scaler,h10_d05,VIXPercentileRaw,7,1726,125,0.34919724770642196,0.09875030703353366,0.3891266500082576,0.4397450753186558,0.9500289687137892,0.032,0.0,0.5362847101343831,,4,16,125,46,
global_scaler,h10_d05,VIXPercentileCalibrated,7,1726,125,0.33772935779816515,0.10376966733221023,0.12656557536347518,0.1086613539908262,0.13333333333333333,0.024,0.0,0.9692018597777807,,3,16,125,42,
global_scaler,h10_d05,VIXPercentileCalibrated,7,1726,125,0.33772935779816515,0.10376966733221023,0.12656557536347518,0.1086613539908262,0.13333333333333333,0.024,0.0,0.9692018597777807,,3,16,125,43,
global_scaler,h10_d05,VIXPercentileCalibrated,7,1726,125,0.33772935779816515,0.10376966733221023,0.12656557536347518,0.1086613539908262,0.13333333333333333,0.024,0.0,0.9692018597777807,,3,16,125,44,
global_scaler,h10_d05,VIXPercentileCalibrated,7,1726,125,0.33772935779816515,0.10376966733221023,0.12656557536347518,0.1086613539908262,0.13333333333333333,0.024,0.0,0.9692018597777807,,3,16,125,45,
global_scaler,h10_d05,VIXPercentileCalibrated,7,1726,125,0.33772935779816515,0.10376966733221023,0.12656557536347518,0.1086613539908262,0.13333333333333333,0.024,0.0,0.9692018597777807,,3,16,125,46,
global_scaler,h10_d05,HarRvThreshold,7,1726,125,0.4985119047619047,0.07232299948920118,0.07083624977271731,0.07101833021740885,0.15081193968931228,0.1262135922330097,0.0,0.6695649985579378,,13,7,103,42,
global_scaler,h10_d05,HarRvThreshold,7,1726,125,0.4985119047619047,0.07232299948920118,0.07083624977271731,0.07101833021740885,0.15081193968931228,0.1262135922330097,0.0,0.6695649985579378,,13,7,103,43,
global_scaler,h10_d05,HarRvThreshold,7,1726,125,0.4985119047619047,0.07232299948920118,0.07083624977271731,0.07101833021740885,0.15081193968931228,0.1262135922330097,0.0,0.6695649985579378,,13,7,103,44,
global_scaler,h10_d05,HarRvThreshold,7,1726,125,0.4985119047619047,0.07232299948920118,0.07083624977271731,0.07101833021740885,0.15081193968931228,0.1262135922330097,0.0,0.6695649985579378,,13,7,103,45,
global_scaler,h10_d05,HarRvThreshold,7,1726,125,0.4985119047619047,0.07232299948920118,0.07083624977271731,0.07101833021740885,0.15081193968931228,0.1262135922330097,0.0,0.6695649985579378,,13,7,103,46,
global_scaler,h10_d05,LogisticRegressionL2,7,1726,125,0.1777522935779816,0.07957096167017608,0.15850269269020453,0.17440760307563574,0.8008332440532951,0.016,0.0,2.0260956187442827,,2,16,125,42,
global_scaler,h10_d05,LogisticRegressionL2,7,1726,125,0.1777522935779816,0.07957096167017608,0.15850269269020453,0.17440760307563574,0.8008332440532951,0.016,0.0,2.0260956187442827,,2,16,125,43,
global_scaler,h10_d05,LogisticRegressionL2,7,1726,125,0.1777522935779816,0.07957096167017608,0.15850269269020453,0.17440760307563574,0.8008332440532951,0.016,0.0,2.0260956187442827,,2,16,125,44,
global_scaler,h10_d05,LogisticRegressionL2,7,1726,125,0.1777522935779816,0.07957096167017608,0.15850269269020453,0.17440760307563574,0.8008332440532951,0.016,0.0,2.0260956187442827,,2,16,125,45,
global_scaler,h10_d05,LogisticRegressionL2,7,1726,125,0.1777522935779816,0.07957096167017608,0.15850269269020453,0.17440760307563574,0.8008332440532951,0.016,0.0,2.0260956187442827,,2,16,125,46,
global_scaler,h10_d05,LightGbmTuned,7,1726,125,0.37643348623853207,0.10237538709388024,0.197430618353059,0.20615947724082828,0.7417450982671447,0.024,0.0,0.6464843523657713,,3,16,125,42,
global_scaler,h10_d05,LightGbmTuned,7,1726,125,0.37643348623853207,0.10237538709388024,0.197430618353059,0.20615947724082828,0.7417450982671447,0.024,0.0,0.6464843523657713,,3,16,125,43,
global_scaler,h10_d05,LightGbmTuned,7,1726,125,0.37643348623853207,0.10237538709388024,0.197430618353059,0.20615947724082828,0.7417450982671447,0.024,0.0,0.6464843523657713,,3,16,125,44,
global_scaler,h10_d05,LightGbmTuned,7,1726,125,0.37643348623853207,0.10237538709388024,0.197430618353059,0.20615947724082828,0.7417450982671447,0.024,0.0,0.6464843523657713,,3,16,125,45,
global_scaler,h10_d05,LightGbmTuned,7,1726,125,0.37643348623853207,0.10237538709388024,0.197430618353059,0.20615947724082828,0.7417450982671447,0.024,0.0,0.6464843523657713,,3,16,125,46,
global_scaler,h10_d05,NaiveBaseRate,8,1851,125,0.5,0.224,0.2038280042531072,0.17321663965424094,0.050783360345759046,0.0,,,,0,28,125,42,
global_scaler,h10_d05,NaiveBaseRate,8,1851,125,0.5,0.224,0.2038280042531072,0.17321663965424094,0.050783360345759046,0.0,,,,0,28,125,43,
global_scaler,h10_d05,NaiveBaseRate,8,1851,125,0.5,0.224,0.2038280042531072,0.17321663965424094,0.050783360345759046,0.0,,,,0,28,125,44,
