ablation_id,stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed,calm_period_alarm_rate
frozen_model,h10_d05,NaiveBaseRate,1,971,124,,,0.0029792934333572672,0.05458290422245109,0.05458290422245108,0.0,,,,0,0,124,42,0.0
frozen_model,h10_d05,NaiveBaseRate,1,971,124,,,0.0029792934333572672,0.05458290422245109,0.05458290422245108,0.0,,,,0,0,124,43,0.0
frozen_model,h10_d05,NaiveBaseRate,1,971,124,,,0.0029792934333572672,0.05458290422245109,0.05458290422245108,0.0,,,,0,0,124,44,0.0
frozen_model,h10_d05,NaiveBaseRate,1,971,124,,,0.0029792934333572672,0.05458290422245109,0.05458290422245108,0.0,,,,0,0,124,45,0.0
frozen_model,h10_d05,NaiveBaseRate,1,971,124,,,0.0029792934333572672,0.05458290422245109,0.05458290422245108,0.0,,,,0,0,124,46,0.0
frozen_model,h10_d05,VIXPercentileRaw,1,971,124,,,0.2039983839508259,0.39353343742732794,0.9500514933058701,0.0,,,,0,0,124,42,0.0
frozen_model,h10_d05,VIXPercentileRaw,1,971,124,,,0.2039983839508259,0.39353343742732794,0.9500514933058701,0.0,,,,0,0,124,43,0.0
frozen_model,h10_d05,VIXPercentileRaw,1,971,124,,,0.2039983839508259,0.39353343742732794,0.9500514933058701,0.0,,,,0,0,124,44,0.0
frozen_model,h10_d05,VIXPercentileRaw,1,971,124,,,0.2039983839508259,0.39353343742732794,0.9500514933058701,0.0,,,,0,0,124,45,0.0
frozen_model,h10_d05,VIXPercentileRaw,1,971,124,,,0.2039983839508259,0.39353343742732794,0.9500514933058701,0.0,,,,0,0,124,46,0.0
frozen_model,h10_d05,VIXPercentileCalibrated,1,971,124,,,0.0008517247603876941,0.023269242589749245,0.2753623188405797,0.0,,,,0,0,124,42,0.0
frozen_model,h10_d05,VIXPercentileCalibrated,1,971,124,,,0.0008517247603876941,0.023269242589749245,0.2753623188405797,0.0,,,,0,0,124,43,0.0
frozen_model,h10_d05,VIXPercentileCalibrated,1,971,124,,,0.0008517247603876941,0.023269242589749245,0.2753623188405797,0.0,,,,0,0,124,44,0.0
frozen_model,h10_d05,VIXPercentileCalibrated,1,971,124,,,0.0008517247603876941,0.023269242589749245,0.2753623188405797,0.0,,,,0,0,124,45,0.0
frozen_model,h10_d05,VIXPercentileCalibrated,1,971,124,,,0.0008517247603876941,0.023269242589749245,0.2753623188405797,0.0,,,,0,0,124,46,0.0
frozen_model,h10_d05,HarRvThreshold,1,971,124,,,0.0007105973380589114,0.022672388295915755,0.20652733312486413,0.0,,,,0,0,102,42,0.0
frozen_model,h10_d05,HarRvThreshold,1,971,124,,,0.0007105973380589114,0.022672388295915755,0.20652733312486413,0.0,,,,0,0,102,43,0.0
frozen_model,h10_d05,HarRvThreshold,1,971,124,,,0.0007105973380589114,0.022672388295915755,0.20652733312486413,0.0,,,,0,0,102,44,0.0
frozen_model,h10_d05,HarRvThreshold,1,971,124,,,0.0007105973380589114,0.022672388295915755,0.20652733312486413,0.0,,,,0,0,102,45,0.0
