stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed
h10_d05,LogisticRegressionL2,1,981,125,,,0.17924910980306719,0.2937943363393519,0.7796608517830375,0.112,0.0,0.6090168382416976,,14,0,125,42
h10_d05,LogisticRegressionL2,1,981,125,,,0.17924910980306719,0.2937943363393519,0.7796608517830375,0.112,0.0,0.6090168382416976,,14,0,125,43
h10_d05,LogisticRegressionL2,1,981,125,,,0.17924910980306719,0.2937943363393519,0.7796608517830375,0.112,0.0,0.6090168382416976,,14,0,125,44
h10_d05,LogisticRegressionL2,1,981,125,,,0.17924910980306719,0.2937943363393519,0.7796608517830375,0.112,0.0,0.6090168382416976,,14,0,125,45
h10_d05,LogisticRegressionL2,1,981,125,,,0.17924910980306719,0.2937943363393519,0.7796608517830375,0.112,0.0,0.6090168382416976,,14,0,125,46
h10_d05,LightGbmTuned,1,981,125,,,0.07573335560826339,0.20480039553717447,0.3680205135659682,0.128,0.0,0.48806563451851437,,16,0,125,42
h10_d05,LightGbmTuned,1,981,125,,,0.07573335560826339,0.20480039553717447,0.3680205135659682,0.128,0.0,0.48806563451851437,,16,0,125,43
h10_d05,LightGbmTuned,1,981,125,,,0.07573335560826339,0.20480039553717447,0.3680205135659682,0.128,0.0,0.48806563451851437,,16,0,125,44
h10_d05,LightGbmTuned,1,981,125,,,0.07573335560826339,0.20480039553717447,0.3680205135659682,0.128,0.0,0.48806563451851437,,16,0,125,45
h10_d05,LightGbmTuned,1,981,125,,,0.07573335560826339,0.20480039553717447,0.3680205135659682,0.128,0.0,0.48806563451851437,,16,0,125,46
h10_d05,LogisticRegressionL2,2,1106,127,0.6585117227319063,0.29122316015967775,0.13355755921268206,0.1277706935000607,0.7891681131720454,0.031496062992125984,0.5,1.9365343406981765,0.9740003150022857,4,18,127,42
h10_d05,LogisticRegressionL2,2,1106,127,0.6585117227319063,0.29122316015967775,0.13355755921268206,0.1277706935000607,0.7891681131720454,0.031496062992125984,0.5,1.9365343406981765,0.9740003150022857,4,18,127,43
h10_d05,LogisticRegressionL2,2,1106,127,0.6585117227319063,0.29122316015967775,0.13355755921268206,0.1277706935000607,0.7891681131720454,0.031496062992125984,0.5,1.9365343406981765,0.9740003150022857,4,18,127,44
h10_d05,LogisticRegressionL2,2,1106,127,0.6585117227319063,0.29122316015967775,0.13355755921268206,0.1277706935000607,0.7891681131720454,0.031496062992125984,0.5,1.9365343406981765,0.9740003150022857,4,18,127,45
h10_d05,LogisticRegressionL2,2,1106,127,0.6585117227319063,0.29122316015967775,0.13355755921268206,0.1277706935000607,0.7891681131720454,0.031496062992125984,0.5,1.9365343406981765,0.9740003150022857,4,18,127,46
h10_d05,LightGbmTuned,2,1106,127,0.4946483180428134,0.22571169588776563,0.14267526727440244,0.14199907948085605,0.46249062327690615,0.03937007874015748,0.6,2.8752937013888613,1.269018875764972,5,18,127,42
h10_d05,LightGbmTuned,2,1106,127,0.4946483180428134,0.22571169588776563,0.14267526727440244,0.14199907948085605,0.46249062327690615,0.03937007874015748,0.6,2.8752937013888613,1.269018875764972,5,18,127,43
h10_d05,LightGbmTuned,2,1106,127,0.4946483180428134,0.22571169588776563,0.14267526727440244,0.14199907948085605,0.46249062327690615,0.03937007874015748,0.6,2.8752937013888613,1.269018875764972,5,18,127,44
h10_d05,LightGbmTuned,2,1106,127,0.4946483180428134,0.22571169588776563,0.14267526727440244,0.14199907948085605,0.46249062327690615,0.03937007874015748,0.6,2.8752937013888613,1.269018875764972,5,18,127,45
h10_d05,LightGbmTuned,2,1106,127,0.4946483180428134,0.22571169588776563,0.14267526727440244,0.14199907948085605,0.46249062327690615,0.03937007874015748,0.6,2.8752937013888613,1.269018875764972,5,18,127,46
h10_d05,LogisticRegressionL2,3,1233,127,0.8119047619047619,0.38478934951129085,0.1834047272921512,0.24651981830035788,0.8097430167216502,0.14173228346456693,0.16666666666666666,1.5486158380227601,0.9912742202452363,18,7,127,42
h10_d05,LogisticRegressionL2,3,1233,127,0.8119047619047619,0.38478934951129085,0.1834047272921512,0.24651981830035788,0.8097430167216502,0.14173228346456693,0.16666666666666666,1.5486158380227601,0.9912742202452363,18,7,127,43
h10_d05,LogisticRegressionL2,3,1233,127,0.8119047619047619,0.38478934951129085,0.1834047272921512,0.24651981830035788,0.8097430167216502,0.14173228346456693,0.16666666666666666,1.5486158380227601,0.9912742202452363,18,7,127,44
h10_d05,LogisticRegressionL2,3,1233,127,0.8119047619047619,0.38478934951129085,0.1834047272921512,0.24651981830035788,0.8097430167216502,0.14173228346456693,0.16666666666666666,1.5486158380227601,0.9912742202452363,18,7,127,45
h10_d05,LogisticRegressionL2,3,1233,127,0.8119047619047619,0.38478934951129085,0.1834047272921512,0.24651981830035788,0.8097430167216502,0.14173228346456693,0.16666666666666666,1.5486158380227601,0.9912742202452363,18,7,127,46
h10_d05,LightGbmTuned,3,1233,127,0.763095238095238,0.12279468868114382,0.12973008890819704,0.19770912599159768,0.7302208605908307,0.05511811023622047,0.0,0.5936546966542192,,7,7,127,42
h10_d05,LightGbmTuned,3,1233,127,0.763095238095238,0.12279468868114382,0.12973008890819704,0.19770912599159768,0.7302208605908307,0.05511811023622047,0.0,0.5936546966542192,,7,7,127,43
h10_d05,LightGbmTuned,3,1233,127,0.763095238095238,0.12279468868114382,0.12973008890819704,0.19770912599159768,0.7302208605908307,0.05511811023622047,0.0,0.5936546966542192,,7,7,127,44
h10_d05,LightGbmTuned,3,1233,127,0.763095238095238,0.12279468868114382,0.12973008890819704,0.19770912599159768,0.7302208605908307,0.05511811023622047,0.0,0.5936546966542192,,7,7,127,45
h10_d05,LightGbmTuned,3,1233,127,0.763095238095238,0.12279468868114382,0.12973008890819704,0.19770912599159768,0.7302208605908307,0.05511811023622047,0.0,0.5936546966542192,,7,7,127,46
h10_d05,LogisticRegressionL2,4,1360,130,,,0.355349612248586,0.482727394876879,0.8207880352103676,0.26153846153846155,0.0,0.9638915413677878,,34,0,130,42
h10_d05,LogisticRegressionL2,4,1360,130,,,0.355349612248586,0.482727394876879,0.8207880352103676,0.26153846153846155,0.0,0.9638915413677878,,34,0,130,43
h10_d05,LogisticRegressionL2,4,1360,130,,,0.355349612248586,0.482727394876879,0.8207880352103676,0.26153846153846155,0.0,0.9638915413677878,,34,0,130,44
h10_d05,LogisticRegressionL2,4,1360,130,,,0.355349612248586,0.482727394876879,0.8207880352103676,0.26153846153846155,0.0,0.9638915413677878,,34,0,130,45
h10_d05,LogisticRegressionL2,4,1360,130,,,0.355349612248586,0.482727394876879,0.8207880352103676,0.26153846153846155,0.0,0.9638915413677878,,34,0,130,46
h10_d05,LightGbmTuned,4,1360,130,,,0.13342653087194975,0.32629536700526,0.7418860689547933,0.06923076923076923,0.0,0.3424342421615281,,9,0,130,42
h10_d05,LightGbmTuned,4,1360,130,,,0.13342653087194975,0.32629536700526,0.7418860689547933,0.06923076923076923,0.0,0.3424342421615281,,9,0,130,43
h10_d05,LightGbmTuned,4,1360,130,,,0.13342653087194975,0.32629536700526,0.7418860689547933,0.06923076923076923,0.0,0.3424342421615281,,9,0,130,44
h10_d05,LightGbmTuned,4,1360,130,,,0.13342653087194975,0.32629536700526,0.7418860689547933,0.06923076923076923,0.0,0.3424342421615281,,9,0,130,45
h10_d05,LightGbmTuned,4,1360,130,,,0.13342653087194975,0.32629536700526,0.7418860689547933,0.06923076923076923,0.0,0.3424342421615281,,9,0,130,46
h10_d05,LogisticRegressionL2,5,1490,127,,,0.11143011370452366,0.26406426757181506,0.7976974412442327,0.015748031496062992,0.0,1.0633976705711885,,2,0,127,42
h10_d05,LogisticRegressionL2,5,1490,127,,,0.11143011370452366,0.26406426757181506,0.7976974412442327,0.015748031496062992,0.0,1.0633976705711885,,2,0,127,43
h10_d05,LogisticRegressionL2,5,1490,127,,,0.11143011370452366,0.26406426757181506,0.7976974412442327,0.015748031496062992,0.0,1.0633976705711885,,2,0,127,44
h10_d05,LogisticRegressionL2,5,1490,127,,,0.11143011370452366,0.26406426757181506,0.7976974412442327,0.015748031496062992,0.0,1.0633976705711885,,2,0,127,45
h10_d05,LogisticRegressionL2,5,1490,127,,,0.11143011370452366,0.26406426757181506,0.7976974412442327,0.015748031496062992,0.0,1.0633976705711885,,2,0,127,46
h10_d05,LightGbmTuned,5,1490,127,,,0.030999006927270045,0.09509467578894963,0.6119223834371,0.023622047244094488,0.0,0.5752806664306036,,3,0,127,42
h10_d05,LightGbmTuned,5,1490,127,,,0.030999006927270045,0.09509467578894963,0.6119223834371,0.023622047244094488,0.0,0.5752806664306036,,3,0,127,43
h10_d05,LightGbmTuned,5,1490,127,,,0.030999006927270045,0.09509467578894963,0.6119223834371,0.023622047244094488,0.0,0.5752806664306036,,3,0,127,44
h10_d05,LightGbmTuned,5,1490,127,,,0.030999006927270045,0.09509467578894963,0.6119223834371,0.023622047244094488,0.0,0.5752806664306036,,3,0,127,45
h10_d05,LightGbmTuned,5,1490,127,,,0.030999006927270045,0.09509467578894963,0.6119223834371,0.023622047244094488,0.0,0.5752806664306036,,3,0,127,46
h10_d05,LogisticRegressionL2,6,1617,129,,,0.16690625979511786,0.3017568483023851,0.8003300477424109,0.06976744186046512,0.0,1.9433537706497048,,9,0,129,42
h10_d05,LogisticRegressionL2,6,1617,129,,,0.16690625979511786,0.3017568483023851,0.8003300477424109,0.06976744186046512,0.0,1.9433537706497048,,9,0,129,43
h10_d05,LogisticRegressionL2,6,1617,129,,,0.16690625979511786,0.3017568483023851,0.8003300477424109,0.06976744186046512,0.0,1.9433537706497048,,9,0,129,44
h10_d05,LogisticRegressionL2,6,1617,129,,,0.16690625979511786,0.3017568483023851,0.8003300477424109,0.06976744186046512,0.0,1.9433537706497048,,9,0,129,45
h10_d05,LogisticRegressionL2,6,1617,129,,,0.16690625979511786,0.3017568483023851,0.8003300477424109,0.06976744186046512,0.0,1.9433537706497048,,9,0,129,46
h10_d05,LightGbmTuned,6,1617,129,,,0.05317525009009185,0.13961994859681776,0.6824587068787061,0.03875968992248062,0.0,0.3401625399138637,,5,0,129,42
h10_d05,LightGbmTuned,6,1617,129,,,0.05317525009009185,0.13961994859681776,0.6824587068787061,0.03875968992248062,0.0,0.3401625399138637,,5,0,129,43
h10_d05,LightGbmTuned,6,1617,129,,,0.05317525009009185,0.13961994859681776,0.6824587068787061,0.03875968992248062,0.0,0.3401625399138637,,5,0,129,44
h10_d05,LightGbmTuned,6,1617,129,,,0.05317525009009185,0.13961994859681776,0.6824587068787061,0.03875968992248062,0.0,0.3401625399138637,,5,0,129,45
h10_d05,LightGbmTuned,6,1617,129,,,0.05317525009009185,0.13961994859681776,0.6824587068787061,0.03875968992248062,0.0,0.3401625399138637,,5,0,129,46
h10_d05,LogisticRegressionL2,7,1746,128,0.20870535714285715,0.0799199652051238,0.15155582253170913,0.17304898483182768,0.8059533121079708,0.0078125,0.0,2.6844759583092443,,1,16,128,42
h10_d05,LogisticRegressionL2,7,1746,128,0.20870535714285715,0.0799199652051238,0.15155582253170913,0.17304898483182768,0.8059533121079708,0.0078125,0.0,2.6844759583092443,,1,16,128,43
h10_d05,LogisticRegressionL2,7,1746,128,0.20870535714285715,0.0799199652051238,0.15155582253170913,0.17304898483182768,0.8059533121079708,0.0078125,0.0,2.6844759583092443,,1,16,128,44
h10_d05,LogisticRegressionL2,7,1746,128,0.20870535714285715,0.0799199652051238,0.15155582253170913,0.17304898483182768,0.8059533121079708,0.0078125,0.0,2.6844759583092443,,1,16,128,45
h10_d05,LogisticRegressionL2,7,1746,128,0.20870535714285715,0.0799199652051238,0.15155582253170913,0.17304898483182768,0.8059533121079708,0.0078125,0.0,2.6844759583092443,,1,16,128,46
h10_d05,LightGbmTuned,7,1746,128,0.3978794642857143,0.10403268202223323,0.19185283093229843,0.19485201185719583,0.7688396972319076,0.0234375,0.0,0.655691939108416,,3,16,128,42
h10_d05,LightGbmTuned,7,1746,128,0.3978794642857143,0.10403268202223323,0.19185283093229843,0.19485201185719583,0.7688396972319076,0.0234375,0.0,0.655691939108416,,3,16,128,43
h10_d05,LightGbmTuned,7,1746,128,0.3978794642857143,0.10403268202223323,0.19185283093229843,0.19485201185719583,0.7688396972319076,0.0234375,0.0,0.655691939108416,,3,16,128,44
h10_d05,LightGbmTuned,7,1746,128,0.3978794642857143,0.10403268202223323,0.19185283093229843,0.19485201185719583,0.7688396972319076,0.0234375,0.0,0.655691939108416,,3,16,128,45
h10_d05,LightGbmTuned,7,1746,128,0.3978794642857143,0.10403268202223323,0.19185283093229843,0.19485201185719583,0.7688396972319076,0.0234375,0.0,0.655691939108416,,3,16,128,46
h10_d05,LogisticRegressionL2,8,1874,126,0.5415451895043731,0.27836806042758566,0.2782108934407678,0.27127269305265017,0.8339562291658567,0.07936507936507936,0.2,0.8902215969211288,0.8942868002830718,10,28,126,42
h10_d05,LogisticRegressionL2,8,1874,126,0.5415451895043731,0.27836806042758566,0.2782108934407678,0.27127269305265017,0.8339562291658567,0.07936507936507936,0.2,0.8902215969211288,0.8942868002830718,10,28,126,43
h10_d05,LogisticRegressionL2,8,1874,126,0.5415451895043731,0.27836806042758566,0.2782108934407678,0.27127269305265017,0.8339562291658567,0.07936507936507936,0.2,0.8902215969211288,0.8942868002830718,10,28,126,44
h10_d05,LogisticRegressionL2,8,1874,126,0.5415451895043731,0.27836806042758566,0.2782108934407678,0.27127269305265017,0.8339562291658567,0.07936507936507936,0.2,0.8902215969211288,0.8942868002830718,10,28,126,45
h10_d05,LogisticRegressionL2,8,1874,126,0.5415451895043731,0.27836806042758566,0.2782108934407678,0.27127269305265017,0.8339562291658567,0.07936507936507936,0.2,0.8902215969211288,0.8942868002830718,10,28,126,46
h10_d05,LightGbmTuned,8,1874,126,0.5985787172011662,0.25296220550328363,0.1981351393302942,0.11213709951177643,0.686731733853094,0.007936507936507936,0.0,1.411687966216556,,1,28,126,42
h10_d05,LightGbmTuned,8,1874,126,0.5985787172011662,0.25296220550328363,0.1981351393302942,0.11213709951177643,0.686731733853094,0.007936507936507936,0.0,1.411687966216556,,1,28,126,43
h10_d05,LightGbmTuned,8,1874,126,0.5985787172011662,0.25296220550328363,0.1981351393302942,0.11213709951177643,0.686731733853094,0.007936507936507936,0.0,1.411687966216556,,1,28,126,44
h10_d05,LightGbmTuned,8,1874,126,0.5985787172011662,0.25296220550328363,0.1981351393302942,0.11213709951177643,0.686731733853094,0.007936507936507936,0.0,1.411687966216556,,1,28,126,45
h10_d05,LightGbmTuned,8,1874,126,0.5985787172011662,0.25296220550328363,0.1981351393302942,0.11213709951177643,0.686731733853094,0.007936507936507936,0.0,1.411687966216556,,1,28,126,46
h10_d05,LogisticRegressionL2,9,2000,125,,,0.2359190424634735,0.41956514432777803,0.8343655877410213,0.048,0.0,0.20881105347024786,,6,0,125,42
h10_d05,LogisticRegressionL2,9,2000,125,,,0.2359190424634735,0.41956514432777803,0.8343655877410213,0.048,0.0,0.20881105347024786,,6,0,125,43
h10_d05,LogisticRegressionL2,9,2000,125,,,0.2359190424634735,0.41956514432777803,0.8343655877410213,0.048,0.0,0.20881105347024786,,6,0,125,44
h10_d05,LogisticRegressionL2,9,2000,125,,,0.2359190424634735,0.41956514432777803,0.8343655877410213,0.048,0.0,0.20881105347024786,,6,0,125,45
h10_d05,LogisticRegressionL2,9,2000,125,,,0.2359190424634735,0.41956514432777803,0.8343655877410213,0.048,0.0,0.20881105347024786,,6,0,125,46
h10_d05,LightGbmTuned,9,2000,125,,,0.09694744638652483,0.2328958912551281,0.758773687171757,0.056,0.0,0.3618081771613874,,7,0,125,42
h10_d05,LightGbmTuned,9,2000,125,,,0.09694744638652483,0.2328958912551281,0.758773687171757,0.056,0.0,0.3618081771613874,,7,0,125,43
h10_d05,LightGbmTuned,9,2000,125,,,0.09694744638652483,0.2328958912551281,0.758773687171757,0.056,0.0,0.3618081771613874,,7,0,125,44
h10_d05,LightGbmTuned,9,2000,125,,,0.09694744638652483,0.2328958912551281,0.758773687171757,0.056,0.0,0.3618081771613874,,7,0,125,45
h10_d05,LightGbmTuned,9,2000,125,,,0.09694744638652483,0.2328958912551281,0.758773687171757,0.056,0.0,0.3618081771613874,,7,0,125,46
