stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed
h10_d05,LogisticRegressionL2,1,971,124,,,0.17912633041107717,0.29818424911186014,0.7772782715632558,0.10483870967741936,0.0,0.6641872066344463,,13,0,124,42
h10_d05,LogisticRegressionL2,1,971,124,,,0.17912633041107717,0.29818424911186014,0.7772782715632558,0.10483870967741936,0.0,0.6641872066344463,,13,0,124,43
h10_d05,LogisticRegressionL2,1,971,124,,,0.17912633041107717,0.29818424911186014,0.7772782715632558,0.10483870967741936,0.0,0.6641872066344463,,13,0,124,44
h10_d05,LogisticRegressionL2,1,971,124,,,0.17912633041107717,0.29818424911186014,0.7772782715632558,0.10483870967741936,0.0,0.6641872066344463,,13,0,124,45
h10_d05,LogisticRegressionL2,1,971,124,,,0.17912633041107717,0.29818424911186014,0.7772782715632558,0.10483870967741936,0.0,0.6641872066344463,,13,0,124,46
h10_d05,LightGbmTuned,1,971,124,,,0.07711312798036625,0.21312736477774707,0.3776656984855578,0.11290322580645161,0.0,0.5281569307544494,,14,0,124,42
h10_d05,LightGbmTuned,1,971,124,,,0.07711312798036625,0.21312736477774707,0.3776656984855578,0.11290322580645161,0.0,0.5281569307544494,,14,0,124,43
h10_d05,LightGbmTuned,1,971,124,,,0.07711312798036625,0.21312736477774707,0.3776656984855578,0.11290322580645161,0.0,0.5281569307544494,,14,0,124,44
h10_d05,LightGbmTuned,1,971,124,,,0.07711312798036625,0.21312736477774707,0.3776656984855578,0.11290322580645161,0.0,0.5281569307544494,,14,0,124,45
h10_d05,LightGbmTuned,1,971,124,,,0.07711312798036625,0.21312736477774707,0.3776656984855578,0.11290322580645161,0.0,0.5281569307544494,,14,0,124,46
h10_d05,LogisticRegressionL2,2,1095,127,0.6600407747196738,0.2919731457548388,0.1306194107417309,0.12268610853088127,0.7922791646778953,0.023622047244094488,0.6666666666666666,2.3966655435247968,0.9740003150022857,3,18,127,42
h10_d05,LogisticRegressionL2,2,1095,127,0.6600407747196738,0.2919731457548388,0.1306194107417309,0.12268610853088127,0.7922791646778953,0.023622047244094488,0.6666666666666666,2.3966655435247968,0.9740003150022857,3,18,127,43
h10_d05,LogisticRegressionL2,2,1095,127,0.6600407747196738,0.2919731457548388,0.1306194107417309,0.12268610853088127,0.7922791646778953,0.023622047244094488,0.6666666666666666,2.3966655435247968,0.9740003150022857,3,18,127,44
h10_d05,LogisticRegressionL2,2,1095,127,0.6600407747196738,0.2919731457548388,0.1306194107417309,0.12268610853088127,0.7922791646778953,0.023622047244094488,0.6666666666666666,2.3966655435247968,0.9740003150022857,3,18,127,45
h10_d05,LogisticRegressionL2,2,1095,127,0.6600407747196738,0.2919731457548388,0.1306194107417309,0.12268610853088127,0.7922791646778953,0.023622047244094488,0.6666666666666666,2.3966655435247968,0.9740003150022857,3,18,127,46
h10_d05,LightGbmTuned,2,1095,127,0.5412844036697247,0.2571216795868669,0.13643208315560806,0.1381925506818508,0.433684610005813,0.07086614173228346,0.4444444444444444,2.4077835299709043,1.2763055904484109,9,18,127,42
h10_d05,LightGbmTuned,2,1095,127,0.5412844036697247,0.2571216795868669,0.13643208315560806,0.1381925506818508,0.433684610005813,0.07086614173228346,0.4444444444444444,2.4077835299709043,1.2763055904484109,9,18,127,43
h10_d05,LightGbmTuned,2,1095,127,0.5412844036697247,0.2571216795868669,0.13643208315560806,0.1381925506818508,0.433684610005813,0.07086614173228346,0.4444444444444444,2.4077835299709043,1.2763055904484109,9,18,127,44
h10_d05,LightGbmTuned,2,1095,127,0.5412844036697247,0.2571216795868669,0.13643208315560806,0.1381925506818508,0.433684610005813,0.07086614173228346,0.4444444444444444,2.4077835299709043,1.2763055904484109,9,18,127,45
h10_d05,LightGbmTuned,2,1095,127,0.5412844036697247,0.2571216795868669,0.13643208315560806,0.1381925506818508,0.433684610005813,0.07086614173228346,0.4444444444444444,2.4077835299709043,1.2763055904484109,9,18,127,46
h10_d05,LogisticRegressionL2,3,1222,126,0.8115246098439375,0.4223331090678029,0.1687513595621922,0.2285513818935695,0.8128370564411465,0.12698412698412698,0.1875,1.730674233567895,0.9912742202452363,16,7,126,42
h10_d05,LogisticRegressionL2,3,1222,126,0.8115246098439375,0.4223331090678029,0.1687513595621922,0.2285513818935695,0.8128370564411465,0.12698412698412698,0.1875,1.730674233567895,0.9912742202452363,16,7,126,43
h10_d05,LogisticRegressionL2,3,1222,126,0.8115246098439375,0.4223331090678029,0.1687513595621922,0.2285513818935695,0.8128370564411465,0.12698412698412698,0.1875,1.730674233567895,0.9912742202452363,16,7,126,44
