stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed
h10_d05,LogisticRegressionL2,1,971,124,,,0.17280221319439318,0.28244785330574673,0.7741651109037495,0.10483870967741936,0.0,0.8117607072170726,,13,0,124,42
h10_d05,LogisticRegressionL2,1,971,124,,,0.17280221319439318,0.28244785330574673,0.7741651109037495,0.10483870967741936,0.0,0.8117607072170726,,13,0,124,43
h10_d05,LogisticRegressionL2,1,971,124,,,0.17280221319439318,0.28244785330574673,0.7741651109037495,0.10483870967741936,0.0,0.8117607072170726,,13,0,124,44
h10_d05,LogisticRegressionL2,1,971,124,,,0.17280221319439318,0.28244785330574673,0.7741651109037495,0.10483870967741936,0.0,0.8117607072170726,,13,0,124,45
h10_d05,LogisticRegressionL2,1,971,124,,,0.17280221319439318,0.28244785330574673,0.7741651109037495,0.10483870967741936,0.0,0.8117607072170726,,13,0,124,46
h10_d05,LightGbmTuned,1,971,124,,,0.06180038913650909,0.19055017027953924,0.3979539510877643,0.08064516129032258,0.0,0.1851297515367539,,10,0,124,42
h10_d05,LightGbmTuned,1,971,124,,,0.06180038913650909,0.19055017027953924,0.3979539510877643,0.08064516129032258,0.0,0.1851297515367539,,10,0,124,43
h10_d05,LightGbmTuned,1,971,124,,,0.06180038913650909,0.19055017027953924,0.3979539510877643,0.08064516129032258,0.0,0.1851297515367539,,10,0,124,44
h10_d05,LightGbmTuned,1,971,124,,,0.06180038913650909,0.19055017027953924,0.3979539510877643,0.08064516129032258,0.0,0.1851297515367539,,10,0,124,45
h10_d05,LightGbmTuned,1,971,124,,,0.06180038913650909,0.19055017027953924,0.3979539510877643,0.08064516129032258,0.0,0.1851297515367539,,10,0,124,46
h10_d05,LogisticRegressionL2,2,1095,127,0.5175585284280937,0.33497530990690927,0.15911688814188948,0.14699926006826708,0.7885107258934386,0.05511811023622047,0.7142857142857143,2.8192201474866785,1.2113241632688951,7,23,127,42
h10_d05,LogisticRegressionL2,2,1095,127,0.5175585284280937,0.33497530990690927,0.15911688814188948,0.14699926006826708,0.7885107258934386,0.05511811023622047,0.7142857142857143,2.8192201474866785,1.2113241632688951,7,23,127,43
h10_d05,LogisticRegressionL2,2,1095,127,0.5175585284280937,0.33497530990690927,0.15911688814188948,0.14699926006826708,0.7885107258934386,0.05511811023622047,0.7142857142857143,2.8192201474866785,1.2113241632688951,7,23,127,44
h10_d05,LogisticRegressionL2,2,1095,127,0.5175585284280937,0.33497530990690927,0.15911688814188948,0.14699926006826708,0.7885107258934386,0.05511811023622047,0.7142857142857143,2.8192201474866785,1.2113241632688951,7,23,127,45
h10_d05,LogisticRegressionL2,2,1095,127,0.5175585284280937,0.33497530990690927,0.15911688814188948,0.14699926006826708,0.7885107258934386,0.05511811023622047,0.7142857142857143,2.8192201474866785,1.2113241632688951,7,23,127,46
h10_d05,LightGbmTuned,2,1095,127,0.5142140468227425,0.26680423839768064,0.17312955976663508,0.15827331287544075,0.3928328546999278,0.12598425196850394,0.25,1.5746503100254317,1.3587073772806748,16,23,127,42
h10_d05,LightGbmTuned,2,1095,127,0.5142140468227425,0.26680423839768064,0.17312955976663508,0.15827331287544075,0.3928328546999278,0.12598425196850394,0.25,1.5746503100254317,1.3587073772806748,16,23,127,43
h10_d05,LightGbmTuned,2,1095,127,0.5142140468227425,0.26680423839768064,0.17312955976663508,0.15827331287544075,0.3928328546999278,0.12598425196850394,0.25,1.5746503100254317,1.3587073772806748,16,23,127,44
h10_d05,LightGbmTuned,2,1095,127,0.5142140468227425,0.26680423839768064,0.17312955976663508,0.15827331287544075,0.3928328546999278,0.12598425196850394,0.25,1.5746503100254317,1.3587073772806748,16,23,127,45
h10_d05,LightGbmTuned,2,1095,127,0.5142140468227425,0.26680423839768064,0.17312955976663508,0.15827331287544075,0.3928328546999278,0.12598425196850394,0.25,1.5746503100254317,1.3587073772806748,16,23,127,46
h10_d05,LogisticRegressionL2,3,1222,126,0.8487394957983192,0.5298237999130856,0.14998749343132387,0.22624908160008456,0.827555236993585,0.07936507936507936,0.3,2.2271874686390656,0.9912742202452363,10,7,126,42
h10_d05,LogisticRegressionL2,3,1222,126,0.8487394957983192,0.5298237999130856,0.14998749343132387,0.22624908160008456,0.827555236993585,0.07936507936507936,0.3,2.2271874686390656,0.9912742202452363,10,7,126,43
h10_d05,LogisticRegressionL2,3,1222,126,0.8487394957983192,0.5298237999130856,0.14998749343132387,0.22624908160008456,0.827555236993585,0.07936507936507936,0.3,2.2271874686390656,0.9912742202452363,10,7,126,44
h10_d05,LogisticRegressionL2,3,1222,126,0.8487394957983192,0.5298237999130856,0.14998749343132387,0.22624908160008456,0.827555236993585,0.07936507936507936,0.3,2.2271874686390656,0.9912742202452363,10,7,126,45
h10_d05,LogisticRegressionL2,3,1222,126,0.8487394957983192,0.5298237999130856,0.14998749343132387,0.22624908160008456,0.827555236993585,0.07936507936507936,0.3,2.2271874686390656,0.9912742202452363,10,7,126,46
h10_d05,LightGbmTuned,3,1222,126,0.787515006002401,0.1384997858337246,0.11696343038459865,0.18506828095080666,0.7281987534086837,0.047619047619047616,0.0,0.5021371203671805,,6,7,126,42
h10_d05,LightGbmTuned,3,1222,126,0.787515006002401,0.1384997858337246,0.11696343038459865,0.18506828095080666,0.7281987534086837,0.047619047619047616,0.0,0.5021371203671805,,6,7,126,43
h10_d05,LightGbmTuned,3,1222,126,0.787515006002401,0.1384997858337246,0.11696343038459865,0.18506828095080666,0.7281987534086837,0.047619047619047616,0.0,0.5021371203671805,,6,7,126,44
h10_d05,LightGbmTuned,3,1222,126,0.787515006002401,0.1384997858337246,0.11696343038459865,0.18506828095080666,0.7281987534086837,0.047619047619047616,0.0,0.5021371203671805,,6,7,126,45
h10_d05,LightGbmTuned,3,1222,126,0.787515006002401,0.1384997858337246,0.11696343038459865,0.18506828095080666,0.7281987534086837,0.047619047619047616,0.0,0.5021371203671805,,6,7,126,46
h10_d05,LogisticRegressionL2,4,1348,127,,,0.3808578784078724,0.515601538724044,0.8288241400644475,0.28346456692913385,0.0,1.0008738936510235,,36,0,127,42
h10_d05,LogisticRegressionL2,4,1348,127,,,0.3808578784078724,0.515601538724044,0.8288241400644475,0.28346456692913385,0.0,1.0008738936510235,,36,0,127,43
h10_d05,LogisticRegressionL2,4,1348,127,,,0.3808578784078724,0.515601538724044,0.8288241400644475,0.28346456692913385,0.0,1.0008738936510235,,36,0,127,44
h10_d05,LogisticRegressionL2,4,1348,127,,,0.3808578784078724,0.515601538724044,0.8288241400644475,0.28346456692913385,0.0,1.0008738936510235,,36,0,127,45
h10_d05,LogisticRegressionL2,4,1348,127,,,0.3808578784078724,0.515601538724044,0.8288241400644475,0.28346456692913385,0.0,1.0008738936510235,,36,0,127,46
