stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed
h10_d05,LogisticRegressionL2,1,971,124,0.4065040650406504,0.013513513513513514,0.28847140040875163,0.42330111914783525,0.8354840216794777,0.10483870967741936,0.0,0.4391472947259095,,13,1,124,42
h10_d05,LogisticRegressionL2,1,971,124,0.4065040650406504,0.013513513513513514,0.28847140040875163,0.42330111914783525,0.8354840216794777,0.10483870967741936,0.0,0.4391472947259095,,13,1,124,43
h10_d05,LogisticRegressionL2,1,971,124,0.4065040650406504,0.013513513513513514,0.28847140040875163,0.42330111914783525,0.8354840216794777,0.10483870967741936,0.0,0.4391472947259095,,13,1,124,44
h10_d05,LogisticRegressionL2,1,971,124,0.4065040650406504,0.013513513513513514,0.28847140040875163,0.42330111914783525,0.8354840216794777,0.10483870967741936,0.0,0.4391472947259095,,13,1,124,45
h10_d05,LogisticRegressionL2,1,971,124,0.4065040650406504,0.013513513513513514,0.28847140040875163,0.42330111914783525,0.8354840216794777,0.10483870967741936,0.0,0.4391472947259095,,13,1,124,46
h10_d05,LightGbmTuned,1,971,124,0.5040650406504066,0.016129032258064516,0.10350662967528512,0.23199736192937281,0.5877549014607328,0.07258064516129033,0.0,0.5388846395094066,,9,1,124,42
h10_d05,LightGbmTuned,1,971,124,0.5040650406504066,0.016129032258064516,0.10350662967528512,0.23199736192937281,0.5877549014607328,0.07258064516129033,0.0,0.5388846395094066,,9,1,124,43
h10_d05,LightGbmTuned,1,971,124,0.5040650406504066,0.016129032258064516,0.10350662967528512,0.23199736192937281,0.5877549014607328,0.07258064516129033,0.0,0.5388846395094066,,9,1,124,44
h10_d05,LightGbmTuned,1,971,124,0.5040650406504066,0.016129032258064516,0.10350662967528512,0.23199736192937281,0.5877549014607328,0.07258064516129033,0.0,0.5388846395094066,,9,1,124,45
h10_d05,LightGbmTuned,1,971,124,0.5040650406504066,0.016129032258064516,0.10350662967528512,0.23199736192937281,0.5877549014607328,0.07258064516129033,0.0,0.5388846395094066,,9,1,124,46
h10_d05,LogisticRegressionL2,2,1095,127,0.550682261208577,0.2514360387825533,0.16984100968653768,0.16799129066315158,0.8195856086836788,0.047244094488188976,0.3333333333333333,1.1442306282789438,0.9296685460902547,6,19,127,42
h10_d05,LogisticRegressionL2,2,1095,127,0.550682261208577,0.2514360387825533,0.16984100968653768,0.16799129066315158,0.8195856086836788,0.047244094488188976,0.3333333333333333,1.1442306282789438,0.9296685460902547,6,19,127,43
h10_d05,LogisticRegressionL2,2,1095,127,0.550682261208577,0.2514360387825533,0.16984100968653768,0.16799129066315158,0.8195856086836788,0.047244094488188976,0.3333333333333333,1.1442306282789438,0.9296685460902547,6,19,127,44
h10_d05,LogisticRegressionL2,2,1095,127,0.550682261208577,0.2514360387825533,0.16984100968653768,0.16799129066315158,0.8195856086836788,0.047244094488188976,0.3333333333333333,1.1442306282789438,0.9296685460902547,6,19,127,45
h10_d05,LogisticRegressionL2,2,1095,127,0.550682261208577,0.2514360387825533,0.16984100968653768,0.16799129066315158,0.8195856086836788,0.047244094488188976,0.3333333333333333,1.1442306282789438,0.9296685460902547,6,19,127,46
h10_d05,LightGbmTuned,2,1095,127,0.36963937621832355,0.12370598091279031,0.20161472422899296,0.22131573690345932,0.7066403166522353,0.007874015748031496,0.0,0.43394083685202445,,1,19,127,42
h10_d05,LightGbmTuned,2,1095,127,0.36963937621832355,0.12370598091279031,0.20161472422899296,0.22131573690345932,0.7066403166522353,0.007874015748031496,0.0,0.43394083685202445,,1,19,127,43
h10_d05,LightGbmTuned,2,1095,127,0.36963937621832355,0.12370598091279031,0.20161472422899296,0.22131573690345932,0.7066403166522353,0.007874015748031496,0.0,0.43394083685202445,,1,19,127,44
h10_d05,LightGbmTuned,2,1095,127,0.36963937621832355,0.12370598091279031,0.20161472422899296,0.22131573690345932,0.7066403166522353,0.007874015748031496,0.0,0.43394083685202445,,1,19,127,45
h10_d05,LightGbmTuned,2,1095,127,0.36963937621832355,0.12370598091279031,0.20161472422899296,0.22131573690345932,0.7066403166522353,0.007874015748031496,0.0,0.43394083685202445,,1,19,127,46
h10_d05,LogisticRegressionL2,3,1222,126,0.6722689075630252,0.18990999091147845,0.3099967332432175,0.378246624970763,0.8400656056021812,0.23015873015873015,0.06896551724137931,0.9781722264754931,0.8740667394875444,29,7,126,42
